### Datafile rebinned by Will It Rebin...? 
### Original datafile = /home/msmile/Seafile/MartinS/software/WillItRebin/SAXS_0p9mM377_100D2O_3p0ZnInsHex_v4_0010_subt.dat
### Number of datapoints = 77
   8.2836600000e-03   2.3498110000e+01   2.8190460000e-01   0.0
   9.5971300000e-03   2.3553900000e+01   1.1477850000e-01   0.0
   1.0910600000e-02   2.3586510000e+01   1.0475330000e-01   0.0
   1.2224100000e-02   2.3306310000e+01   9.1669550000e-02   0.0
   1.3537500000e-02   2.2895090000e+01   8.7068540000e-02   0.0
   1.4851000000e-02   2.2604310000e+01   7.5481920000e-02   0.0
   1.6164500000e-02   2.2440140000e+01   7.4929370000e-02   0.0
   1.7477900000e-02   2.2030420000e+01   7.4599530000e-02   0.0
   1.8791400000e-02   2.1720830000e+01   7.0552650000e-02   0.0
   2.0104900000e-02   2.1333300000e+01   6.0244980000e-02   0.0
   2.1418300000e-02   2.0876950000e+01   6.1349120000e-02   0.0
   2.2731800000e-02   2.0499210000e+01   6.0314440000e-02   0.0
   2.4045300000e-02   2.0044390000e+01   4.9194730000e-02   0.0
   2.5358700000e-02   1.9499530000e+01   5.1067280000e-02   0.0
   2.6672200000e-02   1.9030950000e+01   5.0190410000e-02   0.0
   2.7985700000e-02   1.8495300000e+01   4.7981570000e-02   0.0
   2.9299100000e-02   1.7977070000e+01   4.7749510000e-02   0.0
   3.1269300000e-02   1.7097225000e+01   3.1997818740e-02   0.0
   3.3896250000e-02   1.6186975000e+01   2.9548072054e-02   0.0
   3.6523150000e-02   1.4980325000e+01   2.7377595422e-02   0.0
   3.9150100000e-02   1.3971780000e+01   2.3196429897e-02   0.0
   4.1777050000e-02   1.3020370000e+01   2.2210911484e-02   0.0
   4.4403950000e-02   1.1924720000e+01   2.1637418961e-02   0.0
   4.7030900000e-02   1.1008550000e+01   2.0206078081e-02   0.0
   4.9657850000e-02   1.0153995000e+01   1.8416501941e-02   0.0
   5.2284750000e-02   9.3341905000e+00   1.7124643990e-02   0.0
   5.4911700000e-02   8.5367060000e+00   1.6542334559e-02   0.0
   5.7538650000e-02   7.7991955000e+00   1.5751901670e-02   0.0
   6.0822300000e-02   6.9692403333e+00   1.2075998739e-02   0.0
   6.4762700000e-02   6.0638593333e+00   1.0703532641e-02   0.0
   6.8703100000e-02   5.2357066667e+00   1.0040382714e-02   0.0
   7.2643500000e-02   4.5260333333e+00   9.2415233351e-03   0.0
   7.6583900000e-02   3.8848383333e+00   8.3561922753e-03   0.0
   8.0524266667e-02   3.3444096667e+00   7.8205145652e-03   0.0
   8.4464666667e-02   2.8597210000e+00   7.3360572385e-03   0.0
   8.9061800000e-02   2.3672665000e+00   5.8505033772e-03   0.0
   9.4315675000e-02   1.8908315000e+00   5.3630333933e-03   0.0
   9.9569525000e-02   1.5088472500e+00   4.9008299756e-03   0.0
   1.0482350000e-01   1.1843240000e+00   4.5529734239e-03   0.0
   1.1007725000e-01   9.2787850000e-01   4.3364005431e-03   0.0
   1.1533100000e-01   7.3698975000e-01   4.0338634955e-03   0.0
   1.2124180000e-01   5.4160220000e-01   3.3974118683e-03   0.0
   1.2780920000e-01   4.0856380000e-01   3.1750456797e-03   0.0
   1.3437620000e-01   3.0627400000e-01   3.0279294815e-03   0.0
   1.4094380000e-01   2.2770180000e-01   2.9911058851e-03   0.0
   1.4816783333e-01   1.7019366667e-01   2.7518098072e-03   0.0
   1.5604850000e-01   1.4826016667e-01   2.8784798069e-03   0.0
   1.6392950000e-01   1.1460166667e-01   2.9116452239e-03   0.0
   1.7181000000e-01   1.0506500000e-01   2.9283080557e-03   0.0
   1.8034771429e-01   9.4432142857e-02   2.7385358864e-03   0.0
   1.8954185714e-01   8.8314428571e-02   2.7502717971e-03   0.0
   1.9873628571e-01   8.0557571429e-02   2.7938541124e-03   0.0
   2.0793042857e-01   7.7762142857e-02   2.7939905256e-03   0.0
   2.1778150000e-01   7.1033250000e-02   2.5416005826e-03   0.0
   2.2828912500e-01   6.9909375000e-02   2.5663962375e-03   0.0
   2.3879700000e-01   6.1582500000e-02   2.5903936934e-03   0.0
   2.4996133333e-01   6.2415777778e-02   2.4596589902e-03   0.0
   2.6178255556e-01   5.7871222222e-02   2.4963851850e-03   0.0
   2.7426050000e-01   5.3230200000e-02   2.3891401964e-03   0.0
   2.8739510000e-01   5.2926700000e-02   2.3659737855e-03   0.0
   3.0052980000e-01   5.4025800000e-02   2.3448834712e-03   0.0
   3.1432127273e-01   5.6792909091e-02   2.2143714617e-03   0.0
   3.2876927273e-01   6.1449818182e-02   2.2375637402e-03   0.0
   3.4387416667e-01   6.4487000000e-02   2.1974192457e-03   0.0
   3.5963575000e-01   6.4464583333e-02   2.2035176463e-03   0.0
   3.7605407692e-01   5.9844769231e-02   2.1249846477e-03   0.0
   3.9312915385e-01   6.5030000000e-02   2.0642033805e-03   0.0
   4.1086092857e-01   5.9840785714e-02   2.0111582992e-03   0.0
   4.2924950000e-01   5.5770642857e-02   2.0617814084e-03   0.0
   4.4829466667e-01   5.6508000000e-02   2.0036026195e-03   0.0
   4.6865337500e-01   5.1481875000e-02   1.9339076704e-03   0.0
   4.8966887500e-01   4.9767687500e-02   1.8619745333e-03   0.0
   5.1134105882e-01   5.1346705882e-02   1.8943228155e-03   0.0
   5.3432672222e-01   5.2380500000e-02   1.8488414426e-03   0.0
   5.5796911111e-01   5.3278055556e-02   1.8540884663e-03   0.0
   5.8226815789e-01   4.9191315789e-02   1.7986649067e-03   0.0
